2019年2月20日,トウキヨウガス 1195-614,ガス," -¥14,978"
2019年2月21日,WWW.ALIEXPRESS.COM 利用国GB,衣服, -¥169
2019年2月28日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,580"
2019年2月28日,ドコモご利用料金 03ガツブン,携帯電話," -¥17,863"
2019年3月3日,ゴーカートオンラインシヨツプ,衣服," -¥3,407"
2019年3月4日,ナガヌマ エスエス,灯油," -¥1,638"
2019年3月10日,ナガヌマ エスエス,ガソリン," -¥4,279"
2019年3月20日,トウキヨウガス 1195-614,ガス," -¥13,858"
2019年3月31日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,580"
2019年3月31日,ドコモご利用料金 04ガツブン,携帯電話," -¥19,274"
2019年3月31日,ドコモ決済サービス等 月分 04ガツブン,携帯電話," -¥2,000"
2019年4月9日,NTT東日本 ご利用料金 04ガツブン,固定電話," -¥4,302"
2019年4月13日,ナガヌマ エスエス,ガソリン," -¥4,307"
2019年4月18日,トウキヨウガス 1195-614,ガス," -¥13,650"
2019年4月28日,ST*アソビユーカブシキカイシ,レジャー," -¥1,000"
2019年4月29日,ベネッセコーポレーション,教育," -¥1,836"
2019年4月29日,ベネッセコーポレーション,教育," -¥15,670"
2019年4月30日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,580"
2019年4月30日,ドコモご利用料金 05ガツブン,携帯電話," -¥19,987"
2019年4月30日,出光興産 361496 02 45.31,ガソリン," -¥6,343"
2019年5月7日,レンズオーサム!770148,眼科," -¥4,560"
2019年5月8日,オンラインJPモシクハイイナオオキ,買い物," -¥3,344"
2019年5月11日,ららぽ-とTOKYO-BAY,衣服," -¥2,797"
2019年5月11日,ららぽ-とTOKYO-BAY,衣服," -¥2,786"
2019年5月13日,WWW.ALIEXPRESS.COM 利用国GB,衣服," -¥6,907"
2019年5月18日,PAYPAL *BEIJINGWEIZ 利用国HK,未定," -¥1,849"
2019年5月19日,ナガヌマ エスエス,ガソリン," -¥4,755"
2019年5月23日,トウキヨウガス 1195-614,ガス," -¥12,697"
2019年5月28日,システムリヨウリヨウ チバケンセ,自動車税, -¥324
2019年5月28日,チバケンジドウシヤゼイ,自動車税," -¥39,500"
2019年5月29日,ベネッセコーポレーション,教育," -¥7,835"
2019年5月31日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,580"
2019年5月31日,ドコモご利用料金 06ガツブン,携帯電話," -¥17,452"
2019年6月2日,WWW.ALIEXPRESS.COM 利用国GB,電化製品," -¥1,805"
2019年6月9日,NTT東日本 ご利用料金 06ガツブン,固定電話," -¥4,365"
2019年6月9日,デイズニーストア,遊園地," -¥6,400"
2019年6月16日,ナガヌマ エスエス,ガソリン," -¥3,777"
2019年6月18日,WWW.ALIEXPRESS.COM 利用国GB,電化製品, -¥184
2019年6月18日,WWW.ALIEXPRESS.COM 利用国GB,電化製品, -¥200
2019年6月19日,WWW.ALIEXPRESS.COM 利用国GB,電化製品, -¥298
2019年6月20日,トウキヨウガス 1195-614,ガス," -¥11,666"
2019年6月23日,AMAZON.CO.JP,買い物, -¥160
2019年6月23日,グレイル,衣服," -¥2,199"
2019年6月27日,WWW.ALIEXPRESS.COM 利用国GB,電化製品, -¥207
2019年6月29日,ベネッセコーポレーション,教育," -¥7,835"
2019年6月30日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,580"
2019年6月30日,ドコモご利用料金 07ガツブン,携帯電話," -¥17,916"
2019年7月14日,グレイル,衣服," -¥1,321"
2019年7月15日,ナガヌマ エスエス,ガソリン," -¥2,732"
2019年7月20日,楽天ブックス 707298,本・雑誌, -¥972
2019年7月23日,トウキヨウガス 1195-614,ガス," -¥10,824"
2019年7月29日,ベネッセコーポレーション,子供," -¥7,835"
2019年7月31日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,580"
2019年7月31日,ドコモご利用料金 08ガツブン,携帯電話," -¥17,955"
2019年8月9日,NTT東日本 ご利用料金 08ガツブン,固定電話," -¥4,431"
2019年8月10日,ナガヌマ エスエス,ガソリン," -¥3,432"
2019年8月11日,イオンモールマクハリシントシン,外食," -¥2,948"
2019年8月17日,ナガヌマ エスエス,ガソリン," -¥3,350"
2019年8月17日,レンズオーサム!700087,眼科," -¥4,560"
2019年8月22日,WWW.ALIEXPRESS.COM 利用国GB,衣服, -¥352
2019年8月22日,トウキヨウガス 1195-614,ガス," -¥10,943"
2019年8月27日,WWW.ALIEXPRESS.COM 利用国GB,衣服, -¥151
2019年8月29日,ベネッセコーポレーション,教育," -¥7,835"
2019年8月31日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,580"
2019年8月31日,ドコモご利用料金 09ガツブン,携帯電話," -¥20,493"
2019年9月8日,ナガヌマ エスエス,ガソリン," -¥5,577"
2019年9月16日,グレイル,衣服," -¥1,699"
2019年9月17日,東海メガネ・コンタクト790001,消耗品," -¥3,380"
2019年9月18日,WWW.ALIEXPRESS.COM 利用国GB,電化製品, -¥391
2019年9月20日,トウキヨウガス 1195-614,ガス," -¥14,475"
2019年9月28日,ナガヌマ エスエス,ガソリン," -¥3,284"
2019年9月29日,ベネッセコーポレーション,教育," -¥7,835"
2019年9月30日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,580"
2019年9月30日,ドコモご利用料金 10ガツブン,携帯電話," -¥18,614"
2019年10月9日,NTT東日本 ご利用料金 10ガツブン,固定電話," -¥4,340"
2019年10月19日,トイザらス千葉長沼 6542300047730,子供," -¥9,797"
2019年10月19日,ユメアン,外食," -¥12,193"
2019年10月23日,トウキヨウガス 1195-614,ガス," -¥11,129"
2019年10月24日,MTE* RUBYCASE STORE 利用国GB,未定," -¥10,890"
2019年10月29日,ベネッセコーポレーション,教育," -¥7,980"
2019年10月31日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2019年10月31日,ドコモご利用料金 11ガツブン,携帯電話," -¥18,233"
2019年11月2日,ナガヌマ エスエス,ガソリン," -¥3,581"
2019年11月10日,ジーユー,衣服," -¥4,928"
2019年11月15日,レンズオーサム!790047,眼科," -¥4,645"
2019年11月17日,テイージーシートウキヨウ,未定," -¥4,950"
2019年11月17日,ニクシヨウサカイ オユミノテン,外食," -¥9,834"
2019年11月21日,トウキヨウガス 1195-614,ガス," -¥11,519"
2019年11月23日,シマウマプリント,贈り物," -¥5,729"
2019年11月29日,ベネッセコーポレーション,教育," -¥7,980"
2019年11月30日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2019年11月30日,ドコモご利用料金 12ガツブン,携帯電話," -¥18,208"
2019年11月30日,ナガヌマ エスエス,ガソリン," -¥3,155"
2019年12月9日,NTT東日本 ご利用料金 12ガツブン,固定電話," -¥4,344"
2019年12月16日,WWW.ALIEXPRESS.COM 利用国GB,電化製品, -¥905
2019年12月19日,WWW.ALIEXPRESS.COM 利用国GB,衣服, -¥324
2019年12月20日,トウキヨウガス 1195-614,ガス," -¥12,651"
2019年12月29日,ナガヌマ エスエス,ガソリン," -¥4,281"
2019年12月29日,ベネッセコーポレーション,教育," -¥7,980"
2019年12月31日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2019年12月31日,ドコモご利用料金 01ガツブン,携帯電話," -¥15,595"
2020年1月3日,AMAZON.CO.JP,買い物," -¥5,000"
2020年1月13日,WWW.ALIEXPRESS.COM 利用国GB,電化製品, -¥899
2020年1月13日,WWW.ALIEXPRESS.COM 利用国GB,電化製品, -¥189
2020年1月13日,メルカリ,衣服," -¥1,111"
2020年1月19日,ソゴウチバテン,衣服," -¥66,220"
2020年1月19日,ソゴウチバテン,衣服," -¥15,730"
2020年1月20日,メルカリ,衣服," -¥3,600"
2020年1月23日,トウキヨウガス 1195-614,ガス," -¥13,547"
2020年1月25日,ABCOLTBIG-HOP印西 4969380109171 04742,衣服," -¥4,389"
2020年1月25日,ナガヌマ エスエス,灯油," -¥1,656"
2020年1月25日,ナガヌマ エスエス,ガソリン," -¥4,106"
2020年1月26日,WWW.ALIEXPRESS.COM 利用国GB,電化製品, -¥518
2020年1月29日,ウイゴーオンラインストア,衣服," -¥2,159"
2020年1月29日,ベネッセコーポレーション,教育," -¥7,980"
2020年1月30日,ウイゴーオンラインストア,衣服," -¥4,105"
2020年1月31日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2020年1月31日,ドコモご利用料金 02ガツブン,携帯電話," -¥18,182"
2020年2月9日,NTT東日本 ご利用料金 02ガツブン,固定電話," -¥4,383"
2020年2月11日,ナガヌマ エスエス,灯油," -¥1,656"
2020年2月11日,ナガヌマ エスエス,ガソリン," -¥3,701"
2020年2月20日,クリアコンタクト780042,眼科," -¥4,600"
2020年2月20日,東京ガス ・1195-614-1052,ガス," -¥13,179"
2020年2月27日,LOVELY DAY780005,買い物," -¥1,299"
2020年2月27日,ベネッセコーポレーション,教育," -¥7,980"
2020年2月29日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2020年2月29日,ドコモご利用料金 03ガツブン,携帯電話," -¥18,582"
2020年3月7日,AMAZON.CO.JP,買い物, -¥335
2020年3月8日,サイクルベースアサヒ フレスポ,買い物," -¥35,312"
2020年3月8日,ナガヌマ エスエス,ガソリン," -¥1,656"
2020年3月10日,capsule700013,衣服," -¥4,699"
2020年3月21日,ららぽ-とTOKYO-BAY,衣服," -¥4,686"
2020年3月23日,東京ガス ・1195-614-1052,ガス," -¥12,643"
2020年3月29日,東京靴流通センター 4971856081071 00388,衣服," -¥4,230"
2020年3月31日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2020年3月31日,ドコモご利用料金 04ガツブン,携帯電話," -¥18,169"
2020年4月5日,グレイル,衣服," -¥3,245"
2020年4月9日,NTT東日本 ご利用料金 04ガツブン,固定電話," -¥4,391"
2020年4月10日,Anytime楽天市場店720979,衣服, -¥878
2020年4月10日,ニトリ ネツト,住宅設備," -¥8,651"
2020年4月11日,ナガヌマ エスエス,ガソリン," -¥4,075"
2020年4月15日,ヒツトマーケツト,電化製品," -¥43,563"
2020年4月21日,東京ガス ・1195-614-1052,ガス," -¥11,515"
2020年4月29日,WWW.ALIEXPRESS.COM 利用国GB,衣服," -¥2,651"
2020年4月29日,ギフトリアン790019,贈り物," -¥3,880"
2020年4月29日,ベネッセコーポレーション,教育," -¥20,820"
2020年4月29日,家具のショウエイ780026,住宅設備," -¥17,000"
2020年4月30日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2020年4月30日,ドコモご利用料金 05ガツブン,携帯電話," -¥15,870"
2020年4月30日,ドコモ決済サービス等 月分 05ガツブン,買い物," -¥2,000"
2020年5月2日,システムリヨウリヨウ チバケンセ,自動車税, -¥325
2020年5月2日,チバケンジドウシヤゼイシユ,自動車税," -¥39,500"
2020年5月2日,ナガヌマ エスエス,ガソリン," -¥3,592"
2020年5月22日,東京ガス ・1195-614-1052,ガス," -¥11,532"
2020年5月24日,ナガヌマ エスエス,ガソリン," -¥2,520"
2020年5月29日,ベネッセコーポレーション,教育," -¥10,410"
2020年5月31日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2020年5月31日,ドコモご利用料金 06ガツブン,携帯電話," -¥15,892"
2020年6月1日,楽天損害保険 710220,住宅保険," -¥20,000"
2020年6月6日,アデイダスリーボツクエフオー,衣服," -¥2,110"
2020年6月6日,シスイ プレミアム アウトレツト,衣服," -¥5,277"
2020年6月7日,タウンランドC780002,電化製品," -¥2,900"
2020年6月9日,NTT東日本 ご利用料金 06ガツブン,固定電話," -¥4,382"
2020年6月12日,魚河岸 やまもと700001,食費," -¥1,144"
2020年6月12日,茶匠庵‐chashoan‐710118,食費, -¥640
2020年6月20日,ケーズデンキ,電化製品," -¥4,686"
2020年6月20日,ナガヌマ エスエス,ガソリン," -¥5,002"
2020年6月21日,ソウゴウツウハンプレモア,住宅設備," -¥28,600"
2020年6月22日,東京ガス ・1195-614-1052,ガス," -¥10,816"
2020年6月25日,レンズオーサム!710070,眼科," -¥4,600"
2020年6月29日,ベネッセコーポレーション,教育," -¥7,000"
2020年6月30日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2020年6月30日,ドコモご利用料金 07ガツブン,携帯電話," -¥21,496"
2020年7月12日,ケーキジエー ピー,贈り物," -¥7,900"
2020年7月14日,東海メガネ・コンタクト710005,消耗品," -¥3,619"
2020年7月21日,東京ガス ・1195-614-1052,ガス," -¥10,773"
2020年7月24日,ナガヌマ エスエス,ガソリン," -¥3,632"
2020年7月29日,トウキヨウデイズニーリゾート,遊園地," -¥13,800"
2020年7月29日,トウキヨウデイズニーリゾート,遊園地," -¥12,200"
2020年7月29日,ベネッセコーポレーション,教育," -¥7,000"
2020年7月31日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2020年7月31日,ドコモご利用料金 08ガツブン,携帯電話," -¥18,312"
2020年8月2日,ナガヌマ エスエス,ガソリン," -¥3,249"
2020年8月5日,トウキヨウデイズニーリゾート,遊園地," -¥23,300"
2020年8月9日,NTT東日本 ご利用料金 08ガツブン,固定電話," -¥4,400"
2020年8月12日,シスイ プレミアム アウトレツト,衣服," -¥4,290"
2020年8月13日,ナガヌマ エスエス,ガソリン," -¥4,914"
2020年8月15日,ナガヌマ エスエス,ガソリン," -¥5,122"
2020年8月18日,WWW.ALIEXPRESS.COM 利用国GB,電化製品, -¥631
2020年8月21日,WWW.ALIEXPRESS.COM 利用国GB,衣服, -¥278
2020年8月21日,WWW.ALIEXPRESS.COM 利用国GB,衣服, -¥278
2020年8月22日,東京ガス ・1195-614-1052,ガス," -¥11,100"
2020年8月26日,トウキヨウデイズニーリゾート,遊園地," -¥13,800"
2020年8月29日,WWW.DKGIRL.COM,買い物," -¥5,632"
2020年8月29日,ベネッセコーポレーション,教育," -¥7,000"
2020年8月31日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2020年8月31日,ドコモご利用料金 09ガツブン,携帯電話," -¥18,257"
2020年9月6日,ナガヌマ エスエス,ガソリン," -¥5,323"
2020年9月11日,LaceLadies【レースレ710010,衣服," -¥2,370"
2020年9月15日,WWW.ALIEXPRESS.COM 利用国GB,衣服, -¥177
2020年9月16日,HGウェルセレクション790001,衣服," -¥1,980"
2020年9月18日,レンズオーサム!710072,眼科," -¥4,590"
2020年9月18日,東京ガス ・1195-614-1052,ガス," -¥13,558"
2020年9月27日,ABCOLTBIG-HOP印西 4969380106505 02456,衣服," -¥3,289"
2020年9月27日,ナガヌマ エスエス,ガソリン," -¥5,657"
2020年9月29日,ベネッセコーポレーション,教育," -¥7,000"
2020年9月30日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2020年9月30日,ドコモご利用料金 10ガツブン,携帯電話," -¥18,257"
2020年10月4日,WWW.ALIEXPRESS.COM 利用国GB,電化製品, -¥271
2020年10月9日,NTT東日本 ご利用料金 10ガツブン,固定電話," -¥4,382"
2020年10月18日,クイドン,外食," -¥11,792"
2020年10月21日,東京ガス ・1195-614-1052,ガス," -¥11,062"
2020年10月22日,WWW.ALIEXPRESS.COM 利用国GB,衣服," -¥3,298"
2020年10月22日,WWW.ALIEXPRESS.COM 利用国GB,衣服, -¥436
2020年10月29日,ベネッセコーポレーション,教育," -¥7,000"
2020年10月31日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2020年10月31日,ドコモご利用料金 11ガツブン,携帯電話," -¥21,645"
2020年10月31日,ナガヌマ エスエス,ガソリン," -¥4,596"
2020年11月8日,ナガヌマ エスエス,灯油," -¥1,422"
2020年11月14日,ラインギフト,贈り物," -¥1,000"
2020年11月14日,ラインギフト,贈り物," -¥1,000"
2020年11月14日,ラインギフト,贈り物, -¥700
2020年11月14日,ラインギフト,贈り物, -¥700
2020年11月15日,シスイ プレミアム アウトレツト,衣服," -¥3,190"
2020年11月19日,トウキヨウデイズニーリゾート,遊園地," -¥13,800"
2020年11月19日,東京ガス ・1195-614-1052,ガス," -¥11,205"
2020年11月22日,ナガヌマ エスエス,ガソリン," -¥5,583"
2020年11月25日,レンズオーサム!720157,眼科," -¥4,590"
2020年11月29日,ベネッセコーポレーション,教育," -¥7,000"
2020年11月29日,出光興産 0.00,ガソリン," -¥1,206"
2020年11月30日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2020年11月30日,シマウマプリントキタムラ,交際費," -¥5,898"
2020年11月30日,ドコモご利用料金 12ガツブン,携帯電話," -¥21,403"
2020年12月1日,APPLE ONLINE JAPA,電化製品," -¥19,580"
2020年12月2日,WWW.ALIEXPRESS.COM 利用国GB,衣服, -¥176
2020年12月5日,テイージーシートウキヨウ,消耗品," -¥7,700"
2020年12月7日,タカラクジコウシキサイト,投資," -¥3,000"
2020年12月9日,NTT東日本 ご利用料金 12ガツブン,固定電話," -¥4,382"
2020年12月12日,シスイ プレミアム アウトレツト,衣服," -¥9,563"
2020年12月12日,セルフチバジユウロクゴウテン,ガソリン," -¥2,948"
2020年12月17日,Joshin web,電化製品," -¥83,449"
2020年12月19日,コスモセキユ,ガソリン," -¥1,116"
2020年12月19日,東京ガス ・1195-614-1052,ガス," -¥11,308"
2020年12月22日,WWW.ALIEXPRESS.COM 利用国GB,衣服, -¥373
2020年12月22日,WWW.ALIEXPRESS.COM 利用国GB,電化製品, -¥789
2020年12月24日,1‐D ROYAL790029,コスメ," -¥1,507"
2020年12月29日,セルフチバジユウロクゴウテン,灯油," -¥1,188"
2020年12月29日,セルフチバジユウロクゴウテン,ガソリン," -¥4,026"
2020年12月29日,ベネッセコーポレーション,子供," -¥7,000"
2020年12月31日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2020年12月31日,ドコモご利用料金 01ガツブン,携帯電話," -¥21,381"
2021年1月5日,WWW.ALIEXPRESS.COM 利用国GB,衣服," -¥1,689"
2021年1月9日,グレイル,衣服," -¥6,695"
2021年1月11日,セルフチバジユウロクゴウテン,灯油," -¥1,188"
2021年1月11日,セルフチバジユウロクゴウテン,ガソリン," -¥2,978"
2021年1月12日,AMAZON.CO.JP,電化製品," -¥1,390"
2021年1月17日,WWW.ALIEXPRESS.COM 利用国GB,衣服, -¥192
2021年1月18日,AMAZON.CO.JP,電化製品, -¥999
2021年1月20日,WWW.ALIEXPRESS.COM 利用国GB,電化製品, -¥907
2021年1月21日,東京ガス ・1195-614-1052,ガス," -¥13,450"
2021年1月24日,セルフチバジユウロクゴウテン,灯油," -¥1,260"
2021年1月28日,レンズスピード780050,消耗品," -¥2,899"
2021年1月29日,ベネッセコーポレーション,教育," -¥7,000"
2021年1月31日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2021年1月31日,ドコモご利用料金 02ガツブン,携帯電話," -¥18,414"
2021年2月9日,NTT東日本 ご利用料金 02ガツブン,固定電話," -¥4,381"
2021年2月9日,WWW.ALIEXPRESS.COM 利用国GB,衣服, -¥463
2021年2月11日,セルフチバジユウロクゴウテン,灯油," -¥1,260"
2021年2月11日,セルフチバジユウロクゴウテン,ガソリン," -¥4,387"
2021年2月18日,東京ガス ・1195-614-1052,ガス," -¥12,707"
2021年2月23日,ラインストア,WEBサービス, -¥120
2021年2月23日,ラインストア,WEBサービス, -¥120
2021年2月27日,セルフチバジユウロクゴウテン,ガソリン," -¥3,225"
2021年2月27日,ベネッセコーポレーション,教育," -¥7,000"
2021年2月28日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2021年2月28日,ドコモご利用料金 03ガツブン,携帯電話," -¥21,362"
2021年3月5日,グレイル,衣服," -¥4,423"
2021年3月6日,CLOSETSFASHION 利用国HK,未定," -¥5,551"
2021年3月9日,レンズボックス710023,眼科," -¥2,750"
2021年3月13日,WWW.ALIEXPRESS.COM 利用国GB,衣服, -¥368
2021年3月14日,セルフチバジユウロクゴウテン,ガソリン," -¥1,386"
2021年3月20日,WWW.ALIEXPRESS.COM 利用国GB,電化製品, -¥154
2021年3月23日,東京ガス ・1195-614-1052,ガス," -¥13,395"
2021年3月25日,ラインギフト,贈り物," -¥1,000"
2021年3月25日,ラインギフト,贈り物, -¥700
2021年3月27日,セルフチバジユウロクゴウテン,ガソリン," -¥4,208"
2021年3月29日,ベネッセコーポレーション,教育," -¥7,220"
2021年3月31日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2021年3月31日,ドコモご利用料金 04ガツブン,携帯電話," -¥21,340"
2021年4月6日,レンズボックス790021,眼科," -¥5,500"
2021年4月8日,WWW.ALIEXPRESS.COM 利用国GB,電化製品, -¥419
2021年4月9日,NTT東日本 ご利用料金 04ガツブン,固定電話," -¥4,384"
2021年4月11日,セルフチバジユウロクゴウテン,ガソリン," -¥3,916"
2021年4月15日,日本橋いなば園780177,食費, -¥640
2021年4月18日,ラインストア,WEBサービス, -¥120
2021年4月18日,ラインストア,WEBサービス, -¥250
2021年4月21日,東京ガス ・1195-614-1052,ガス," -¥11,307"
2021年4月29日,WWW.ALIEXPRESS.COM 利用国GB,電化製品, -¥333
2021年4月29日,ベネッセコーポレーション,教育," -¥7,220"
2021年4月30日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2021年4月30日,セルフチバジユウロクゴウテン,ガソリン," -¥4,565"
2021年4月30日,ドコモご利用料金 05ガツブン,携帯電話," -¥21,340"
2021年5月3日,WWW.ALIEXPRESS.COM 利用国GB,電化製品," -¥1,012"
2021年5月4日,ラインギフト,贈り物," -¥1,000"
2021年5月16日,セルフチバジユウロクゴウテン,ガソリン," -¥3,808"
2021年5月22日,東京ガス ・1195-614-1052,ガス," -¥10,644"
2021年5月23日,WWW.ALIEXPRESS.COM 利用国GB,電化製品," -¥1,485"
2021年5月23日,システムリヨウリヨウ チバケンセ,自動車税, -¥325
2021年5月23日,チバケンジドウシヤゼイシユ,自動車税," -¥39,500"
2021年5月24日,シンコクシヨトク/フツコウゼイ,税金," -¥70,585"
2021年5月25日,ニトリネット,住宅設備," -¥17,830"
2021年5月25日,東海メガネ・コンタクト740004,医療・健康," -¥2,618"
2021年5月29日,ベネッセコーポレーション,教育," -¥7,220"
2021年5月31日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2021年5月31日,ドコモご利用料金 06ガツブン,携帯電話," -¥21,637"
2021年6月1日,GIRLORY 利用国HK,買い物," -¥9,428"
2021年6月5日,セルフチバジユウロクゴウテン,ガソリン," -¥3,965"
2021年6月6日,WWW.ALIEXPRESS.COM 利用国GB,電化製品, -¥225
2021年6月6日,WWW.ALIEXPRESS.COM 利用国GB,電化製品, -¥377
2021年6月7日,レンズボックス780006,眼科," -¥5,500"
2021年6月9日,NTT東日本 ご利用料金 06ガツブン,固定電話," -¥4,393"
2021年6月22日,東京ガス ・1195-614-1052,ガス," -¥10,171"
2021年6月27日,メガネスーパー イナゲテン,買い物," -¥116,600"
2021年6月29日,ベネッセコーポレーション,教育," -¥7,220"
2021年6月30日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2021年6月30日,WWW.ALIEXPRESS.COM 利用国GB,衣服, -¥320
2021年6月30日,ドコモご利用料金 07ガツブン,携帯電話," -¥21,140"
2021年7月3日,キユーテン,衣服," -¥12,001"
2021年7月11日,セルフチバジユウロクゴウテン,ガソリン," -¥5,897"
2021年7月17日,WWW.ALIEXPRESS.COM 利用国GB,衣服, -¥272
2021年7月20日,東京ガス ・1195-614-1052,ガス," -¥10,180"
2021年7月22日,セルフチバジユウロクゴウテン,ガソリン," -¥3,818"
2021年7月23日,カンコクリヨウリビビム,外食, -¥880
2021年7月23日,カンコクリヨウリビビム,外食," -¥1,060"
2021年7月23日,トリカイソウホンケ シスイプレミ,外食, -¥830
2021年7月23日,フルラシスイプレミアムアウトレツ,衣服," -¥21,560"
2021年7月24日,セルフチバジユウロクゴウテン,ガソリン," -¥4,375"
2021年7月28日,キユーテン,衣服," -¥3,545"
2021年7月29日,ベネッセコーポレーション,教育," -¥7,220"
2021年7月31日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2021年7月31日,WWW.ALIEXPRESS.COM 利用国GB,衣服, -¥887
2021年7月31日,タカラクジコウシキサイト,投資," -¥3,000"
2021年7月31日,ドコモご利用料金 08ガツブン,携帯電話," -¥31,204"
2021年8月7日,セルフチバジユウロクゴウテン,ガソリン," -¥3,096"
2021年8月9日,NTT東日本 ご利用料金 08ガツブン,固定電話," -¥4,384"
2021年8月9日,イザカヤエグザイル,未定," -¥7,950"
2021年8月9日,イザカヤエグザイル,未定," -¥8,800"
2021年8月14日,セルフチバジユウロクゴウテン,ガソリン," -¥4,148"
2021年8月14日,レンズボックス710005,眼科," -¥5,500"
2021年8月23日,東京ガス ・1195-614-1052,ガス," -¥12,518"
2021年8月24日,楽天ブックス 737899,本・雑誌," -¥1,364"
2021年8月28日,セルフチバジユウロクゴウテン,ガソリン," -¥3,462"
2021年8月28日,メガネスーパー イナゲテン,買い物," -¥15,400"
2021年8月29日,ベネッセコーポレーション,教育," -¥7,220"
2021年8月30日,ニッセン,衣服," -¥3,294"
2021年8月30日,ラインギフト,贈り物," -¥3,500"
2021年8月31日,From da Phactor710012,衣服, -¥480
2021年8月31日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2021年8月31日,ドコモご利用料金 09ガツブン,携帯電話," -¥29,943"
2021年9月4日,グレイル,衣服," -¥10,773"
2021年9月6日,アスマート,音楽," -¥1,907"
2021年9月19日,セルフチバジユウロクゴウテン,ガソリン," -¥4,542"
2021年9月21日,東京ガス ・1195-614-1052,ガス," -¥12,495"
2021年9月23日,カムクラ,外食," -¥1,130"
2021年9月26日,タカラクジコウシキサイト,投資," -¥3,000"
2021年9月29日,WWW.ALIEXPRESS.COM 利用国GB,衣服, -¥340
2021年9月30日,U-NEXT 光01利用料 ユーネクストヒカリゼロワンリヨウ,インターネット," -¥3,646"
2021年9月30日,ドコモご利用料金 10ガツブン,携帯電話," -¥30,372"
2021年9月30日,東海メガネ・コンタクト710004,医療・健康," -¥3,113"
2021年10月1日,From da Phactor730013,衣服, -¥430
2021年10月1日,スクールショップコヤマ750004,衣服," -¥5,720"
2021年10月2日,セルフチバジユウロクゴウテン,ガソリン," -¥3,429"
2021年10月4日,WWW.ALIEXPRESS.COM 利用国GB,衣服, -¥75
2021年10月7日,NISATA,未定," -¥8,092"
2021年10月9日,NTT東日本 ご利用料金 10ガツブン,固定電話," -¥4,397"
2021年10月13日,WWW.ALIEXPRESS.COM 利用国GB,衣服," -¥1,285"
2021年10月15日,レンズボックス750005,眼科," -¥5,500"
2021年10月16日,セルフチバジユウロクゴウテン,ガソリン," -¥3,654"
2021年10月17日,WWW.ALIEXPRESS.COM 利用国GB,衣服, -¥469
2021年10月21日,東京ガス ・1195-614-1052,ガス," -¥10,243"
2021年10月26日,トウキヨウデイズニーリゾート,遊園地," -¥37,000"
